CUSTNAME,GenderCode,ADDRESS1,CITY,STATE,COUNTRY_CODE,POSTAL_CODE,POSTAL_CODE_PLUS4,ADDRESS2,EMAIL_ADDRESS,PHONE_NUMBER,CREDITCARD_TYPE,LOCALITY,SALESMAN_ID,NATIONALITY,NATIONAL_ID,CREDITCARD_NUMBER,DRIVER_LICENSE,CUSTID,ORDER_ID,ORDER_DATE,ORDER_TIME,FREIGHT_CHARGES,ORDER_SALESMAN,ORDER_POSTED_DATE,ORDER_SHIP_DATE,AGE,ORDER_VALUE,T_TYPE,PURCHASE_TOUCHPOINT,PURCHASE_STATUS,ORDER_TYPE,GENERATION,Detergent Powder,Dettol,Geometry Sets,Handwash,Note Book,OZiva Protein,Pen,Pencil,Rechargeble Solor Light,Regular Rice 10 kg,Solar Cooker,Glucose solution 50%,Cerelac From 6 Months,Cerelac From 12 Months,Rice 5 kg,Milk Cereal,Veg Soup,Horlicks
Norene Coe,Mrs.,661 Stanton Hollow Road,Los Angeles,CA,US,90009,0,,Norene.Coe@drive.co.jp,344-343-9058,VISA,,NE175 ,U.S.,22747484,4.21159E+15,,15130,14574,00:00.0,44:17.8,7.71,SE397 ,00:00.0,12-06-16,NA,55.08,Complete,Phone,Occasional,MediumValue,Gen_Z,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Cassandra Mcmaster,Mrs.,3452 Thunder Road,Los Angeles,CA,US,90089,0,,Cassandra.Mcmaster@supermailer.jp,264-442-6968,Discover,,SW406 ,U.S.,22747484,6.01153E+15,,15131,14575,00:00.0,31:21.1,14.34,NW118 ,00:00.0,28-04-16,50,49.9,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Cassandra Mcmaster,Mrs.,3452 Thunder Road,Los Angeles,CA,US,90089,0,,Cassandra.Mcmaster@supermailer.jp,264-442-6968,Discover,,SW406 ,U.S.,22747484,6.01164E+15,,15131,14576,00:00.0,15:04.9,8.23,NW112 ,00:00.0,28-12-16,50,30.94,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
Cassandra Mcmaster,Mrs.,3452 Thunder Road,Los Angeles,CA,US,90089,0,,Cassandra.Mcmaster@supermailer.jp,264-442-6968,Discover,,SW406 ,U.S.,22747484,6.01199E+15,,15131,14577,00:00.0,24:33.4,5.41,NW250 ,00:00.0,05-12-16,50,43.53,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chester Watkins,Mr.,3919 Timber Oak Drive,Los Angeles,CA,US,90081,0,,Chester.Watkins@mb.dreammail.ne.jp,571-246-4764,Diners Club,,SC394 ,U.S.,22747484,3.66512E+13,,15132,14578,00:00.0,53:25.1,22.49,SC259 ,00:00.0,08-12-16,62,12.64,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Chester Watkins,Mr.,3919 Timber Oak Drive,Los Angeles,CA,US,90081,0,,Chester.Watkins@mb.dreammail.ne.jp,571-246-4764,Diners Club,,SC394 ,U.S.,22747484,3.65387E+13,,15132,14579,00:00.0,19:58.2,17.79,NW187 ,00:00.0,04-03-16,62,37.38,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chester Watkins,Mr.,3919 Timber Oak Drive,Los Angeles,CA,US,90081,0,,Chester.Watkins@mb.dreammail.ne.jp,571-246-4764,Diners Club,,SC394 ,U.S.,22747484,3.6859E+13,,15132,14580,00:00.0,38:17.8,21.61,SC328 ,00:00.0,13-03-16,62,30.99,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
Chester Watkins,Mr.,3919 Timber Oak Drive,Los Angeles,CA,US,90081,0,,Chester.Watkins@mb.dreammail.ne.jp,571-246-4764,Diners Club,,SC394 ,U.S.,22747484,3.63529E+13,,15132,14581,00:00.0,08:37.6,21.77,SE400 ,00:00.0,07-02-16,62,38.78,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
Chester Watkins,Mr.,3919 Timber Oak Drive,Los Angeles,CA,US,90081,0,,Chester.Watkins@mb.dreammail.ne.jp,571-246-4764,Diners Club,,SC394 ,U.S.,22747484,3.6767E+13,,15132,14582,00:00.0,22:28.2,6.56,SC322 ,00:00.0,16-08-16,62,26.62,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Roy Cornell,Mr.,3803 Radio Park Drive,Los Angeles,CA,US,90068,0,,Roy.Cornell@csc.jp,354-473-7394,American Express,,NC298 ,U.S.,22747484,3.4791E+14,,15133,14583,00:00.0,23:14.8,12.84,NC163 ,00:00.0,09-09-16,NA,211.26,Abandoned,Phone,FirstTime,HighValue,Gen_Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Roy Cornell,Mr.,3803 Radio Park Drive,Los Angeles,CA,US,90068,0,,Roy.Cornell@csc.jp,354-473-7394,American Express,,NC298 ,U.S.,22747484,3.49346E+14,,15133,14584,00:00.0,11:39.8,23.44,NE241 ,00:00.0,27-04-16,NA,35.1,In-Progress,Phone,FirstTime,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Roy Cornell,Mr.,3803 Radio Park Drive,Los Angeles,CA,US,90068,0,,Roy.Cornell@csc.jp,354-473-7394,American Express,,NC298 ,U.S.,22747484,3.4938E+14,,15133,14585,00:00.0,06:12.3,15.72,SC259 ,00:00.0,12-01-16,NA,146.5,Complete,Phone,FirstTime,MediumValue,Gen_Z,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0
Roy Cornell,Mr.,3803 Radio Park Drive,Los Angeles,CA,US,90068,0,,Roy.Cornell@csc.jp,354-473-7394,American Express,,NC298 ,U.S.,22747484,3.43305E+14,,15133,14586,00:00.0,10:25.1,17.25,SC256 ,00:00.0,12-02-16,NA,97.94,Complete,Phone,FirstTime,MediumValue,Gen_Z,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Adam Lambert,Mr.,353 Martha Street,Los Angeles,CA,US,90049,0,,Adam.Lambert@ezweb.ne.jp,426-631-4714,American Express,,WE223 ,U.S.,22747484,3.77282E+14,,15134,14587,00:00.0,39:49.7,29.24,NC166 ,00:00.0,02-01-16,30,10.73,Cancelled,Phone,Occasional,LowValue,Gen_Y,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adam Lambert,Mr.,353 Martha Street,Los Angeles,CA,US,90049,0,,Adam.Lambert@ezweb.ne.jp,426-631-4714,American Express,,WE223 ,U.S.,22747484,3.40674E+14,,15134,14588,00:00.0,37:55.3,22.37,NE106 ,00:00.0,16-12-16,30,32.56,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
Adam Lambert,Mr.,353 Martha Street,Los Angeles,CA,US,90049,0,,Adam.Lambert@ezweb.ne.jp,426-631-4714,American Express,,WE223 ,U.S.,22747484,3.74021E+14,,15134,14589,00:00.0,27:01.1,12.83,NW247 ,00:00.0,23-08-16,30,18.27,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
Adam Lambert,Mr.,353 Martha Street,Los Angeles,CA,US,90049,0,,Adam.Lambert@ezweb.ne.jp,426-631-4714,American Express,,WE223 ,U.S.,22747484,3.43812E+14,,15134,14590,00:00.0,16:56.4,30.35,NW313 ,00:00.0,03-11-16,30,26.98,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
Adam Lambert,Mr.,353 Martha Street,Los Angeles,CA,US,90049,0,,Adam.Lambert@ezweb.ne.jp,426-631-4714,American Express,,WE223 ,U.S.,22747484,3.70063E+14,,15134,14591,00:00.0,10:36.1,23.82,SW148 ,00:00.0,04-01-16,30,46.54,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
Ray Edwards,Mr.,2992 Marie Street,Los Angeles,CA,US,90020,0,,Ray.Edwards@mailinator.com,512-228-1227,American Express,,WE223 ,U.S.,22747484,3.79278E+14,,15135,14592,00:00.0,17:03.3,11.26,SE202 ,00:00.0,03-12-16,37,40.15,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ray Edwards,Mr.,2992 Marie Street,Los Angeles,CA,US,90020,0,,Ray.Edwards@mailinator.com,512-228-1227,American Express,,WE223 ,U.S.,22747484,3.40378E+14,,15135,14593,00:00.0,01:17.4,13.45,SC124 ,00:00.0,04-09-16,37,40.25,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Ray Edwards,Mr.,2992 Marie Street,Los Angeles,CA,US,90020,0,,Ray.Edwards@mailinator.com,512-228-1227,American Express,,WE223 ,U.S.,22747484,3.45741E+14,,15135,14594,00:00.0,37:31.7,6.38,SW343 ,00:00.0,26-04-16,37,33.98,Cancelled,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
Ray Edwards,Mr.,2992 Marie Street,Los Angeles,CA,US,90020,0,,Ray.Edwards@mailinator.com,512-228-1227,American Express,,WE223 ,U.S.,22747484,3.73593E+14,,15135,14595,00:00.0,09:11.9,11.81,WE415 ,00:00.0,13-04-16,37,18.3,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Peggie Black,Mrs.,28 Stanton Hollow Road,Los Angeles,CA,US,90026,0,,Peggie.Black@docomo.ne.jp,115-337-3811,Discover,,SC388 ,U.S.,22747484,6.01126E+15,,15136,14596,00:00.0,23:28.8,26.46,WE418 ,00:00.0,23-04-16,74,177.53,Cancelled,Desktop,Frequent,HighValue,Baby_Boomers,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Zachary Miller,Mr.,86 Lighthouse Drive,Los Angeles,CA,US,90101,0,,Zachary.Miller@glaystyle.net,350-644-9548,Diners Club,,SC394 ,U.S.,22747484,3.68236E+13,,15137,14597,00:00.0,34:00.1,22.75,RP253 ,00:00.0,15-11-16,28,207.29,Complete,Phone,Occasional,HighValue,Gen_Y,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Zachary Miller,Mr.,86 Lighthouse Drive,Los Angeles,CA,US,90101,0,,Zachary.Miller@glaystyle.net,350-644-9548,Diners Club,,SC394 ,U.S.,22747484,3.64727E+13,,15137,14598,00:00.0,58:47.7,5.74,NE370 ,00:00.0,20-11-16,28,232.19,Complete,Phone,Occasional,HighValue,Gen_Y,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
Zachary Miller,Mr.,86 Lighthouse Drive,Los Angeles,CA,US,90101,0,,Zachary.Miller@glaystyle.net,350-644-9548,Diners Club,,SC394 ,U.S.,22747484,3.63958E+13,,15137,14599,00:00.0,06:39.8,2.15,NE172 ,00:00.0,05-10-16,28,6.56,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Zachary Miller,Mr.,86 Lighthouse Drive,Los Angeles,CA,US,90101,0,,Zachary.Miller@glaystyle.net,350-644-9548,Diners Club,,SC394 ,U.S.,22747484,3.69765E+13,,15137,14600,00:00.0,04:32.1,11.22,SC394 ,00:00.0,01-12-16,28,26.16,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
Zachary Miller,Mr.,86 Lighthouse Drive,Los Angeles,CA,US,90101,0,,Zachary.Miller@glaystyle.net,350-644-9548,Diners Club,,SC394 ,U.S.,22747484,3.64433E+13,,15137,14601,00:00.0,49:22.2,6.17,SC262 ,00:00.0,05-11-16,28,125.83,Complete,Phone,Occasional,MediumValue,Gen_Y,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Joseph Hawthorne,Mr.,3177 Park Avenue,Los Angeles,CA,US,90002,0,,Joseph.Hawthorne@keyakiclub.net,157-702-4080,JCB,,NC427 ,U.S.,22747484,3.52843E+15,,15138,14602,00:00.0,33:51.7,22.84,NE373 ,00:00.0,17-02-16,age-60,9999999,Complete,Phone,Occasional,HighValue,Gen_Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Joseph Hawthorne,Mr.,3177 Park Avenue,Los Angeles,CA,US,90002,0,,Joseph.Hawthorne@keyakiclub.net,157-702-4080,JCB,,NC427 ,U.S.,22747484,3.52861E+15,,15138,14603,00:00.0,33:32.0,7.22,SC325 ,00:00.0,05-06-16,age-60,84.45,Abandoned,Phone,Occasional,MediumValue,Gen_Z,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Joseph Hawthorne,Mr.,3177 Park Avenue,Los Angeles,CA,US,90002,0,,Joseph.Hawthorne@keyakiclub.net,157-702-4080,JCB,,NC427 ,U.S.,22747484,3.52834E+15,,15138,14604,00:00.0,17:10.3,12.74,SE334 ,00:00.0,25-07-16,age-60,258.16,Cancelled,Desktop,Occasional,HighValue,Gen_Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Joseph Hawthorne,Mr.,3177 Park Avenue,Los Angeles,CA,US,90002,0,,Joseph.Hawthorne@keyakiclub.net,157-702-4080,JCB,,NC427 ,U.S.,22747484,3.52821E+15,,15138,14605,00:00.0,00:21.2,20.77,WE421 ,00:00.0,30-10-16,age-60,221.37,Complete,Phone,Occasional,HighValue,Gen_Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Joseph Hawthorne,Mr.,3177 Park Avenue,Los Angeles,CA,US,90002,0,,Joseph.Hawthorne@keyakiclub.net,157-702-4080,JCB,,NC427 ,U.S.,22747484,3.52871E+15,,15138,14606,00:00.0,43:21.5,8.7,SC199 ,00:00.0,24-05-16,age-60,237.63,Cancelled,Desktop,Occasional,HighValue,Gen_Z,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
Sophie Sena,Mrs.,2966 Dennison Street,Los Angeles,CA,US,90011,0,,Sophie.Sena@pc_run.zzn.com,203-244-9184,JCB,,SC325 ,U.S.,22747484,3.52892E+15,,15139,14607,00:00.0,49:26.9,19.3,NW250 ,00:00.0,27-07-16,41,21.83,Complete,Phone,Occasional,LowValue,Gen_Y,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Sophie Sena,Mrs.,2966 Dennison Street,Los Angeles,CA,US,90011,0,,Sophie.Sena@pc_run.zzn.com,203-244-9184,JCB,,SC325 ,U.S.,22747484,3.52822E+15,,15139,14608,00:00.0,35:19.9,22,NE370 ,00:00.0,30-11-16,41,9999999,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
Sophie Sena,Mrs.,2966 Dennison Street,Los Angeles,CA,US,90011,0,,Sophie.Sena@pc_run.zzn.com,203-244-9184,JCB,,SC325 ,U.S.,22747484,3.52867E+15,,15139,14609,00:00.0,30:14.0,8.65,NC427 ,00:00.0,17-02-16,41,41.35,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Sophie Sena,Mrs.,2966 Dennison Street,Los Angeles,CA,US,90011,0,,Sophie.Sena@pc_run.zzn.com,203-244-9184,JCB,,SC325 ,U.S.,22747484,3.52813E+15,,15139,14610,00:00.0,24:06.7,14.53,NE172 ,00:00.0,06-08-16,41,20.88,In-Progress,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
Deena White,Mrs.,3601          4156 Overlook Drive,Los Angeles,CA,US,90007,0,,Deena.White@1mile.jp,607-474-5125,JCB,,NW376 ,U.S.,22747484,3.5285E+15,,15140,14611,00:00.0,23:36.4,8.45,SE271 ,00:00.0,29-08-16,20,126.68,Abandoned,Phone,FirstTime,MediumValue,Gen_Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deena White,Mrs.,3601          4156 Overlook Drive,Los Angeles,CA,US,90007,0,,Deena.White@1mile.jp,607-474-5125,JCB,,NW376 ,U.S.,22747484,3.52811E+15,,15140,14612,00:00.0,05:51.9,30.49,SW406 ,00:00.0,30-06-16,20,107.94,Complete,Desktop,FirstTime,MediumValue,Gen_Z,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Deena White,Mrs.,3601          4156 Overlook Drive,Los Angeles,CA,US,90007,0,,Deena.White@1mile.jp,607-474-5125,JCB,,NW376 ,U.S.,22747484,3.52882E+15,,15140,14613,00:00.0,58:45.6,10.33,NC169 ,00:00.0,26-04-16,20,124.98,Complete,Phone,FirstTime,MediumValue,Gen_Z,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Shawn Lopez,Master.,630 Center Street,Los Angeles,CA,US,90082,0,,Shawn.Lopez@kobej.zzn.com,407-676-3105,VISA,,RP253 ,U.S.,22747484,4.89287E+15,,15141,14614,00:00.0,48:40.3,25.8,SW343 ,00:00.0,29-06-16,42,50.55,Abandoned,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Shawn Lopez,Master.,630 Center Street,Los Angeles,CA,US,90082,0,,Shawn.Lopez@kobej.zzn.com,407-676-3105,VISA,,RP253 ,U.S.,22747484,4.30702E+15,,15141,14615,00:00.0,05:21.4,13.16,SW340 ,00:00.0,16-01-16,42,45.64,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Sylvia Rosenberg,Mrs.,4517 Edsel Road,Los Angeles,CA,US,90032,0,,Sylvia.Rosenberg@infoseek.jp,104-295-5225,Diners Club,,NC166 ,U.S.,22747484,3.69181E+13,,15142,14616,00:00.0,38:15.2,24.52,NE238 ,00:00.0,16-10-16,40,47.19,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
Ken Garcia,Mr.,973 Stanton Hollow Road,Los Angeles,CA,US,90071,0,,Ken.Garcia@astroboymail.com,514-620-6009,VISA,,NC358 ,U.S.,22747484,4.10315E+15,,15143,14617,00:00.0,49:30.2,27.97,NC358 ,00:00.0,26-04-16,58,46.72,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ken Garcia,Mr.,973 Stanton Hollow Road,Los Angeles,CA,US,90071,0,,Ken.Garcia@astroboymail.com,514-620-6009,VISA,,NC358 ,U.S.,22747484,4.56103E+15,,15143,14618,00:00.0,53:28.8,13.22,WE151 ,00:00.0,28-09-16,58,45.73,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Ken Garcia,Mr.,973 Stanton Hollow Road,Los Angeles,CA,US,90071,0,,Ken.Garcia@astroboymail.com,514-620-6009,VISA,,NC358 ,U.S.,22747484,4.54999E+15,,15143,14619,00:00.0,03:18.5,8.73,SE403 ,00:00.0,11-05-16,58,32.5,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Ken Garcia,Mr.,973 Stanton Hollow Road,Los Angeles,CA,US,90071,0,,Ken.Garcia@astroboymail.com,514-620-6009,VISA,,NC358 ,U.S.,22747484,4.108E+15,,15143,14620,00:00.0,44:00.5,13.9,SW148 ,00:00.0,24-07-16,58,27.23,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Ken Garcia,Mr.,973 Stanton Hollow Road,Los Angeles,CA,US,90071,0,,Ken.Garcia@astroboymail.com,514-620-6009,VISA,,NC358 ,U.S.,22747484,4.2189E+15,,15143,14621,00:00.0,44:58.8,8.29,NW316 ,00:00.0,27-08-16,58,35.71,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Murray Anderson,Mr.,1217 Lindale Avenue,Los Angeles,CA,US,90016,0,,Murray.Anderson@gmail.com,366-243-8959,Discover,,SW274 ,U.S.,22747484,6.01139E+15,,15144,14622,00:00.0,11:22.9,21.5,NC424 ,00:00.0,01-11-16,37,15.88,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Murray Anderson,Mr.,1217 Lindale Avenue,Los Angeles,CA,US,90016,0,,Murray.Anderson@gmail.com,366-243-8959,Discover,,SW274 ,U.S.,22747484,6.01142E+15,,15144,14623,00:00.0,55:58.5,20.73,NW316 ,00:00.0,28-05-16,37,5.99,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Murray Anderson,Mr.,1217 Lindale Avenue,Los Angeles,CA,US,90016,0,,Murray.Anderson@gmail.com,366-243-8959,Discover,,SW274 ,U.S.,22747484,6.01113E+15,,15144,14624,00:00.0,36:45.3,8.77,SC193 ,00:00.0,28-03-16,37,9.1,Cancelled,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Murray Anderson,Mr.,1217 Lindale Avenue,Los Angeles,CA,US,90016,0,,Murray.Anderson@gmail.com,366-243-8959,Discover,,SW274 ,U.S.,22747484,6.0116E+15,,15144,14625,00:00.0,13:14.1,18.84,SC130 ,00:00.0,11-12-16,37,48.74,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Murray Anderson,Mr.,1217 Lindale Avenue,Los Angeles,CA,US,90016,0,,Murray.Anderson@gmail.com,366-243-8959,Discover,,SW274 ,U.S.,22747484,6.01125E+15,,15144,14626,00:00.0,22:56.7,18.3,SW142 ,00:00.0,07-09-16,37,15.2,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Delores Lachance,Mrs.,2672 Grove Street,Los Angeles,CA,US,90002,0,,Delores.Lachance@mailinator.com,131-523-2517,Diners Club,,NC100 ,U.S.,22747484,3.63302E+13,,15145,14627,00:00.0,03:56.2,7.41,SC388 ,00:00.0,23-01-16,74,300.13,Complete,Desktop,FirstTime,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Deena Rosenberg,Mrs.,1443 Chatham Way,Los Angeles,CA,US,90068,0,,Deena.Rosenberg@sailormoon.com,124-515-5115,American Express,,NE301 ,U.S.,22747484,3.46944E+14,,15146,14628,00:00.0,36:05.2,22.77,NW184 ,00:00.0,28-03-16,20,13.25,Complete,Phone,FirstTime,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Deena Rosenberg,Mrs.,1443 Chatham Way,Los Angeles,CA,US,90068,0,,Deena.Rosenberg@sailormoon.com,124-515-5115,American Express,,NE301 ,U.S.,22747484,3.70107E+14,,15146,14629,00:00.0,37:01.8,13.1,SW280 ,00:00.0,13-05-16,20,32.15,Complete,Phone,FirstTime,LowValue,Gen_Z,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Deena Rosenberg,Mrs.,1443 Chatham Way,Los Angeles,CA,US,90068,0,,Deena.Rosenberg@sailormoon.com,124-515-5115,American Express,,NE301 ,U.S.,22747484,3.47047E+14,,15146,14630,00:00.0,39:40.4,28.62,NW181 ,00:00.0,19-02-16,20,46.35,Abandoned,Phone,FirstTime,LowValue,Gen_Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deena Rosenberg,Mrs.,1443 Chatham Way,Los Angeles,CA,US,90068,0,,Deena.Rosenberg@sailormoon.com,124-515-5115,American Express,,NE301 ,U.S.,22747484,3.43168E+14,,15146,14631,00:00.0,04:12.8,11.39,NW376 ,00:00.0,01-03-16,20,158.54,Complete,Phone,FirstTime,HighValue,Gen_Z,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1
Monika Allen,Mrs.,669 Jim Rosa Lane,Los Angeles,CA,US,90083,0,,Monika.Allen@excite.co.jp,263-709-2301,JCB,,NE307 ,U.S.,22747484,3.52807E+15,,15147,14632,00:00.0,14:49.6,27.77,NW187 ,00:00.0,06-12-16,47,9999999,In-Progress,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
Monika Allen,Mrs.,669 Jim Rosa Lane,Los Angeles,CA,US,90083,0,,Monika.Allen@excite.co.jp,263-709-2301,JCB,,NE307 ,U.S.,22747484,3.52825E+15,,15147,14633,00:00.0,36:40.5,22.9,NE106 ,00:00.0,17-08-16,47,5.36,Cancelled,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
Monika Allen,Mrs.,669 Jim Rosa Lane,Los Angeles,CA,US,90083,0,,Monika.Allen@excite.co.jp,263-709-2301,JCB,,NE307 ,U.S.,22747484,3.52859E+15,,15147,14634,00:00.0,53:40.8,30.76,WE421 ,00:00.0,10-11-16,47,17.69,Cancelled,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
Monika Allen,Mrs.,669 Jim Rosa Lane,Los Angeles,CA,US,90083,0,,Monika.Allen@excite.co.jp,263-709-2301,JCB,,NE307 ,U.S.,22747484,3.52866E+15,,15147,14635,00:00.0,22:05.6,14.77,NW382 ,00:00.0,05-06-16,47,40.03,Cancelled,Phone,Occasional,LowValue,Gen_X,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caprice Middleton,Mrs.,1434 Goosetown Drive,Los Angeles,CA,US,90068,0,,Caprice.Middleton@mini-blog.net,111-176-8768,Master Card,,RP319 ,U.S.,22747484,5.18961E+15,,15148,14636,00:00.0,41:33.2,10.98,NC169 ,00:00.0,25-05-16,48,45.18,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
Ruben Butler,Mr.,707 Limer Street,Los Angeles,CA,US,90074,0,,Ruben.Butler@keyakiclub.net,544-108-1714,American Express,,WE154 ,U.S.,22747484,3.7822E+14,,15149,14637,00:00.0,31:28.9,20.64,SC262 ,00:00.0,05-01-16,72,9999999,Complete,Desktop,Occasional,HighValue,Baby_Boomers,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Ruben Butler,Mr.,707 Limer Street,Los Angeles,CA,US,90074,0,,Ruben.Butler@keyakiclub.net,544-108-1714,American Express,,WE154 ,U.S.,22747484,3.74643E+14,,15149,14638,00:00.0,10:36.0,15.43,NE301 ,00:00.0,25-05-16,72,92.84,Complete,Desktop,Occasional,MediumValue,Baby_Boomers,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
